"school_id"|"financialyear"|"description"|"feetype"|"fee"|"payable"|"startdate"|"enddate"|"lastupdate"|"staffid"|"remarks"
134|"2012"|"Deposit"|"Deposit"|500|"Culford School"|""|""|"20120806190150"|""|""
21|"2012"|"Register Fee"|"Register Fee"|300|"Brighton College
"|""|""|"20120806190149"|""|""
21|"2012"|"Register Fee"|"Register Fee"|350|"Brighton College"|""|""|"20121211104009"|"AA00032"|""
634|"2012"|"Deposit"|"Deposit"|2000|""|""|""|"20120806190152"|""|""
30000|"2013-14"|"Y8"|"Course"|5290|""|""|""|"20130326101302"|"AA00025"|"£11,370 for EU passport holders and £15,870 for non-EU passport holders"
68|"2013-14"|"Y13"|"Course"|8667|""|""|""|"20130326171029"|"AA00025"|""
68|"2013-14"|"Y12"|"Course"|8667|""|""|""|"20130326171023"|"AA00025"|""
68|"2013-14"|"Y11"|"Course"|8667|""|""|""|"20130326171016"|"AA00025"|""
68|"2013-14"|"Y10"|"Course"|8667|""|""|""|"20130326102112"|"AA00025"|""
101|"2012-13"|"Year 12"|"Course"|7500|"Cardiff Sixth Form College"|""|""|"20120806190419"|""|""
549|"2012-13"|"Year 12"|"Course"|4700|"The Stephen Perse Foundation"|""|""|"20120806190428"|""|""
680|"2012-13"|"Year 12"|"Course"|8600|"Earlscliffe"|""|""|"20120806190430"|""|""
101|"2012-13"|"Year 12"|"Course"|7500|"Cardiff Sixth Form College"|""|""|"20130327193423"|""|"Sept 2013 the total annual payment is £27,000.00. Payment is twice a year Single Room - £13,500.00 in first week of August, and first week of January, Studio Flat - £14,850.00 in August and February. Jan intake 2014 £10,000.00 per term - paid at once therefore £20,000.00 becomes due in December for single room and £21,800.00 for studio flat. The second year (applying only to the January intake), it has three terms each totalling £10,000.00 but paid in two instalments of £15,000.00 in August and £15,000.00 in January for a Single room and £16,350 in February and £16,350.00 in August for a Studio Flat. September 2013 onwards there will be a charge of £500.00 per annum for students over 18 year in order to provide Out-of-hours-Warden-Service."
101|"2012-13"|"Year 12"|"Course"|7500|"Cardiff Sixth Form College"|""|""|"20130403163022"|"AA00007"|"1. testing
2. testing"
556|"2012-13"|"Year 8"|"Course"|7750|"Trinity School"|""|""|"20120806190428"|""|""
556|"2013-14"|"Year 7"|"Course"|7960|""|""|""|"20130405113413"|"AA00025"|""
556|"2013-14"|"Year 8"|"Course"|7960|""|""|""|"20130405113420"|"AA00025"|""
556|"2013-14"|"Year 8"|"Course"|7960|""|""|""|"20130405113502"|"AA00025"|""
556|"2013-14"|"Year 9"|"Course"|7960|""|""|""|"20130405113425"|"AA00025"|""
556|"2013-14"|"Year 8"|"Course"|7960|""|""|""|"20130405113504"|"AA00025"|"Trinity School"
556|"2013-14"|"Year 9"|"Course"|7960|"Trinity School"|""|""|"20130405113507"|"AA00025"|""
556|"2013-14"|"Year 10"|"Course"|7960|""|""|""|"20130405113431"|"AA00025"|""
556|"2013-14"|"Year 11"|"Course"|7960|""|""|""|"20130405113437"|"AA00025"|""
556|"2013-14"|"Year 12"|"Course"|7960|""|""|""|"20130405113443"|"AA00025"|""
556|"2013-14"|"Year 13"|"Course"|7960|""|""|""|"20130405113449"|"AA00025"|""
89|"2013-14"|""|"Deposit"|2350|"Burgess Hill School for Girls"|""|""|"20130405122206"|"AA00025"|"GBP 150.00 – disbursement deposit for boarders GBP 200.00 – payment towards the first term’s fees GBP 2,000.00 – special deposit payable by parents resident overseas (returned when the student leaves the school)"
58|"2012-13"|"Year 9"|"Course"|8305|"Berkhamsted School"|""|""|"20120806190418"|""|""
58|"2012-13"|"Year 13"|"Course"|8305|"Berkhamsted School"|""|""|"20120806190418"|""|""
58|"2012-13"|"Year 12"|"Course"|8305|"Berkhamsted School"|""|""|"20120806190418"|""|""
58|"2012-13"|"Year 11"|"Course"|8305|"Berkhamsted School"|""|""|"20120806190418"|""|""
58|"2012-13"|"Year 10"|"Course"|8305|"Berkhamsted School"|""|""|"20120806190418"|""|""
58|"2012-13"|"Year 9"|"Course"|9755|"Berkhamsted School"|""|""|"20120806190418"|""|""
58|"2012-13"|"Year 9"|"Course"|9755|"Berkhamsted School"|""|""|"20130408200145"|"AA00007"|"Year 2012-13 School Fee:
For Michaelmas Term and Lent Term: GBP9755
For Trinity Term: GBP8305"
58|"2012-13"|"Year 9"|"Course"|9755|"Berkhamsted School"|""|""|"20130408210618"|"AA00007"|"Year 2012-13 School Fee: For Michaelmas Term and Lent Term: GBP9755, For Trinity Term: GBP8305"
1|"2013-14"|"Year 9"|"Course"|11180|"Abingdon School"|""|""|"20130412101001"|"AA00025"|""
58|"2013-14"|"Year 11"|"Course"|8560|"Berkhamsted School"|""|""|"20130417101621"|"AA00025"|"r Trinity Term"
187|"2012-13"|"Register Fee"|"Register Fee"|50|"Frensham Heights Educational Trust Ltd"|""|""|"20120806190150"|""|""
87|"2012-13"|"Registration Fee"|"Registration Fee"|60|""|""|""|"20120806190149"|""|""
87|"2012-13"|"Deposit"|"Deposit"|800|""|""|""|"20120806190149"|""|""
651|"2013-14"|"Year 8"|"Course"|6400|""|""|""|"20130420113021"|"AA00025"|""
462|"2012-13"|"Year 8"|"Course"|10500|"St Mary&#039;s School, Calne"|""|""|"20120806190426"|""|""
462|"2012-13"|"Year 7"|"Course"|10500|"St Mary&#039;s School, Calne"|""|""|"20120806190426"|""|""
462|"2012-13"|"Year 13"|"Course"|10500|"St Mary&#039;s School, Calne"|""|""|"20120806190426"|""|""
462|"2012-13"|"Year 12"|"Course"|10500|"St Mary&#039;s School, Calne"|""|""|"20120806190426"|""|""
462|"2012-13"|"Year 11"|"Course"|10500|"St Mary&#039;s School, Calne"|""|""|"20120806190426"|""|""
462|"2012-13"|"Year 10"|"Course"|10500|"St Mary&#039;s School, Calne"|""|""|"20120806190426"|""|""
462|"2012-13"|"Year 9"|"Course"|10500|"St Mary&#039;s School, Calne"|""|""|"20120806190426"|""|""
462|"2012-13"|"Registration Fee"|"Registration Fee"|200|"St Mary&#039;s School, Calne"|""|""|"20120806190151"|""|""
462|"2011-12"|"Year 7"|"Course"|10100|"St Mary&#039;s School, Calne"|""|""|"20120806190426"|""|""
462|"2011-12"|"Year 8"|"Course"|10100|"St Mary&#039;s School, Calne"|""|""|"20120806190426"|""|""
462|"2011-12"|"Year 9"|"Course"|10100|"St Mary&#039;s School, Calne"|""|""|"20120806190426"|""|""
462|"2011-12"|"Year 10"|"Course"|10100|"St Mary&#039;s School, Calne"|""|""|"20120806190426"|""|""
462|"2011-12"|"Year 11"|"Course"|10100|"St Mary&#039;s School, Calne"|""|""|"20120806190426"|""|""
462|"2011-12"|"Year 12"|"Course"|10100|"St Mary&#039;s School, Calne"|""|""|"20120806190426"|""|""
462|"2011-12"|"Year 13"|"Course"|10100|"St Mary&#039;s School, Calne"|""|""|"20120806190426"|""|""
462|"2010-11"|"Year 7"|"Course"|9650|"St Mary&#039;s School, Calne"|""|""|"20120806190426"|""|""
462|"2010-11"|"Year 9"|"Course"|9650|"St Mary&#039;s School, Calne"|""|""|"20120806190426"|""|""
462|"2010-11"|"Year 10"|"Course"|9650|"St Mary&#039;s School, Calne"|""|""|"20120806190426"|""|""
462|"2010-11"|"Year 11"|"Course"|9650|"St Mary&#039;s School, Calne"|""|""|"20120806190426"|""|""
462|"2010-11"|"Year 12"|"Course"|9650|"St Mary&#039;s School, Calne"|""|""|"20120806190426"|""|""
462|"2010-11"|"Year 13"|"Course"|9650|"St Mary&#039;s School, Calne"|""|""|"20120806190426"|""|""
462|"2010-11"|"Year 8"|"Course"|9650|"St Mary&#039;s School, Calne"|""|""|"20120806190426"|""|""
462|"2009-10"|"Year 7"|"Course"|9300|"St Mary&#039;s School, Calne"|""|""|"20120806190426"|""|""
462|"2009-10"|"Year 12"|"Course"|9300|"St Mary&#039;s School, Calne"|""|""|"20120806190426"|""|""
462|"2009-10"|"Year 11"|"Course"|9300|"St Mary&#039;s School, Calne"|""|""|"20120806190426"|""|""
462|"2009-10"|"Year 10"|"Course"|9300|"St Mary&#039;s School, Calne"|""|""|"20120806190426"|""|""
462|"2009-10"|"Year 9"|"Course"|9300|"St Mary&#039;s School, Calne"|""|""|"20120806190426"|""|""
462|"2009-10"|"Year 8"|"Course"|9300|"St Mary&#039;s School, Calne"|""|""|"20120806190426"|""|""
462|"2009-10"|"Year 13"|"Course"|9300|"St Mary&#039;s School, Calne"|""|""|"20120806190426"|""|""
404|"2013-14"|"Year 13"|"Course"|7805|"Rishworth School"|""|""|"20130511145553"|"AA00025"|""
404|"2013-14"|"Year 12"|"Course"|7805|"Rishworth School"|""|""|"20130511145546"|"AA00025"|""
404|"2013-14"|"Year 11"|"Course"|7805|"Rishworth School"|""|""|"20130511132848"|"AA00025"|""
404|"2013-14"|"Year 10"|"Course"|7805|"Rishworth School"|""|""|"20130511132839"|"AA00025"|""
404|"2013-14"|"Year 9"|"Course"|7805|"Rishworth School"|""|""|"20130511132833"|"AA00025"|""
404|"2013-14"|"Year 8"|"Course"|7160|"Rishworth School"|""|""|"20130511132820"|"AA00025"|""
404|"2013-14"|"Year 7"|"Course"|7160|"Rishworth School"|""|""|"20130511132814"|"AA00025"|""
313|"2012-13"|"Year 5"|"Course"|5690|"Merchiston Castle School"|""|""|"20130415203747"|""|""
611|"2012-13"|"Year 9"|"Course"|10283|"St Edward&#039;s School

"|""|""|"20120806190429"|""|""
611|"2012-13"|"Year 13"|"Course"|10283|"St Edward&#039;s School

"|""|""|"20120806190429"|""|""
611|"2012-13"|"Year 12"|"Course"|10283|"St Edward&#039;s School

"|""|""|"20120806190429"|""|""
611|"2012-13"|"Year 11"|"Course"|10283|"St Edward&#039;s School

"|""|""|"20120806190429"|""|""
611|"2012-13"|"Year 10"|"Course"|10283|"St Edward&#039;s School

"|""|""|"20120806190429"|""|""
611|"2012-13"|"Deposit"|"Deposit"|1500|"St Edward&#039;s School

"|""|""|"20120806190152"|""|""
611|"2012-13"|"Registration Fee"|"Registration Fee"|75|"St Edward&#039;s School"|""|""|"20120806190152"|""|""
611|"2011-12"|"Year 11"|"Course"|9935|"St Edward&#039;s School

"|""|""|"20120806190429"|""|""
611|"2011-12"|"Year 13"|"Course"|9935|"St Edward&#039;s School

"|""|""|"20120806190429"|""|""
611|"2011-12"|"Year 12"|"Course"|9935|"St Edward&#039;s School

"|""|""|"20120806190429"|""|""
611|"2011-12"|"Year 9"|"Course"|9935|"St Edward&#039;s School

"|""|""|"20120806190429"|""|""
611|"2011-12"|"Year 10"|"Course"|9935|"St Edward&#039;s School

"|""|""|"20120806190429"|""|""
611|"2010-11"|"Year 11"|"Course"|9553|"St Edward&#039;s School

"|""|""|"20120806190429"|""|""
611|"2010-11"|"Year 12"|"Course"|9553|"St Edward&#039;s School

"|""|""|"20120806190429"|""|""
611|"2010-11"|"Year 13"|"Course"|9553|"St Edward&#039;s School

"|""|""|"20120806190429"|""|""
611|"2010-11"|"Year 10"|"Course"|9553|"St Edward&#039;s School

"|""|""|"20120806190429"|""|""
611|"2010-11"|"Year 9"|"Course"|9553|"St Edward&#039;s School

"|""|""|"20120806190429"|""|""
611|"2009-10"|"Year 10"|"Course"|9230|"St Edward&#039;s School

"|""|""|"20120806190429"|""|""
611|"2009-10"|"Year 11"|"Course"|9230|"St Edward&#039;s School

"|""|""|"20120806190429"|""|""
611|"2009-10"|"Year 12"|"Course"|9230|"St Edward&#039;s School

"|""|""|"20120806190429"|""|""
611|"2009-10"|"Year 9"|"Course"|9230|"St Edward&#039;s School

"|""|""|"20120806190429"|""|""
611|"2008-09"|"Year 13"|"Course"|9005|"St Edward&#039;s School

"|""|""|"20120806190429"|""|""
611|"2008-09"|"Year 9"|"Course"|9005|"St Edward&#039;s School

"|""|""|"20120806190429"|""|""
611|"2008-09"|"Year 10"|"Course"|9005|"St Edward&#039;s School

"|""|""|"20120806190429"|""|""
611|"2008-09"|"Year 11"|"Course"|9005|"St Edward&#039;s School

"|""|""|"20120806190429"|""|""
611|"2008-09"|"Year 12"|"Course"|9005|"St Edward&#039;s School

"|""|""|"20120806190429"|""|""
373|"2012-13"|"Registration Fee"|"Registration Fee"|175|"Queen Anne&#039;s School"|""|""|"20120806190151"|""|""
575|"2013-14"|"Year 7"|"Course"|8885|"Wells Cathedral School"|""|""|"20130521102510"|"AA00025"|""
264|"2012-13"|"Year 10"|"Course"|9045|"King&#039;s School Bruton
HSBC
1 Middle Street
YEOVIL
Somerset
BA20 1LR

Sort Code:  40-47-28
Account Number:  61362062

IBAN:  GB44MIDL40472861362062
BIC:  MIDL GB22
"|""|""|"20120806190422"|""|""
264|"2012-13"|"Year 9"|"Course"|9045|"King&#039;s School Bruton
HSBC
1 Middle Street
YEOVIL
Somerset
BA20 1LR

Sort Code:  40-47-28
Account Number:  61362062

IBAN:  GB44MIDL40472861362062
BIC:  MIDL GB22
"|""|""|"20120806190422"|""|""
264|"2012-13"|"Year 11"|"Course"|9045|"King&#039;s School Bruton
HSBC
1 Middle Street
YEOVIL
Somerset
BA20 1LR

Sort Code:  40-47-28
Account Number:  61362062

IBAN:  GB44MIDL40472861362062
BIC:  MIDL GB22
"|""|""|"20120806190422"|""|""
264|"2012-13"|"Year 13"|"Course"|9045|"King&#039;s School Bruton
HSBC
1 Middle Street
YEOVIL
Somerset
BA20 1LR

Sort Code:  40-47-28
Account Number:  61362062

IBAN:  GB44MIDL40472861362062
BIC:  MIDL GB22
"|""|""|"20120806190422"|""|""
264|"2012-13"|"Year 12"|"Course"|9045|"King&#039;s School Bruton
HSBC
1 Middle Street
YEOVIL
Somerset
BA20 1LR

Sort Code:  40-47-28
Account Number:  61362062

IBAN:  GB44MIDL40472861362062
BIC:  MIDL GB22
"|""|""|"20120806190422"|""|""
264|"2012-13"|"Deposit"|"Deposit"|2000|"King&#039;s School Bruton
HSBC
1 Middle Street
YEOVIL
Somerset
BA20 1LR

Sort Code:  40-47-28
Account Number:  61362062

IBAN:  GB44MIDL40472861362062
BIC:  MIDL GB22
"|""|""|"20120806190150"|""|""
264|"2012-13"|"Registration Fee"|"Registration Fee"|100|"King&#039;s School, Bruton"|""|""|"20120806190150"|""|""
264|"2011-12"|"Year 9"|"Course"|8782|"King&#039;s School Bruton
HSBC
1 Middle Street
YEOVIL
Somerset
BA20 1LR

Sort Code:  40-47-28
Account Number:  61362062

IBAN:  GB44MIDL40472861362062
BIC:  MIDL GB22
"|""|""|"20120806190422"|""|""
264|"2011-12"|"Year 13"|"Course"|8782|"King&#039;s School Bruton
HSBC
1 Middle Street
YEOVIL
Somerset
BA20 1LR

Sort Code:  40-47-28
Account Number:  61362062

IBAN:  GB44MIDL40472861362062
BIC:  MIDL GB22
"|""|""|"20120806190422"|""|""
264|"2011-12"|"Year 12"|"Course"|8782|"King&#039;s School Bruton
HSBC
1 Middle Street
YEOVIL
Somerset
BA20 1LR

Sort Code:  40-47-28
Account Number:  61362062

IBAN:  GB44MIDL40472861362062
BIC:  MIDL GB22
"|""|""|"20120806190422"|""|""
264|"2011-12"|"Year 10"|"Course"|8782|"King&#039;s School Bruton
HSBC
1 Middle Street
YEOVIL
Somerset
BA20 1LR

Sort Code:  40-47-28
Account Number:  61362062

IBAN:  GB44MIDL40472861362062
BIC:  MIDL GB22
"|""|""|"20120806190422"|""|""
264|"2011-12"|"Year 11"|"Course"|8782|"King&#039;s School Bruton
HSBC
1 Middle Street
YEOVIL
Somerset
BA20 1LR

Sort Code:  40-47-28
Account Number:  61362062

IBAN:  GB44MIDL40472861362062
BIC:  MIDL GB22
"|""|""|"20120806190422"|""|""
264|"2010-11"|"Year 8"|"Course"|8485|"King&#039;s School Bruton
HSBC
1 Middle Street
YEOVIL
Somerset
BA20 1LR

Sort Code:  40-47-28
Account Number:  61362062

IBAN:  GB44MIDL40472861362062
BIC:  MIDL GB22
"|""|""|"20120806190422"|""|""
264|"2010-11"|"Year 7"|"Course"|8485|"King&#039;s School Bruton
HSBC
1 Middle Street
YEOVIL
Somerset
BA20 1LR

Sort Code:  40-47-28
Account Number:  61362062

IBAN:  GB44MIDL40472861362062
BIC:  MIDL GB22
"|""|""|"20120806190422"|""|""
264|"2010-11"|"Year 10"|"Course"|8485|"King&#039;s School Bruton
HSBC
1 Middle Street
YEOVIL
Somerset
BA20 1LR

Sort Code:  40-47-28
Account Number:  61362062

IBAN:  GB44MIDL40472861362062
BIC:  MIDL GB22
"|""|""|"20120806190422"|""|""
264|"2010-11"|"Year 11"|"Course"|8485|"King&#039;s School Bruton
HSBC
1 Middle Street
YEOVIL
Somerset
BA20 1LR

Sort Code:  40-47-28
Account Number:  61362062

IBAN:  GB44MIDL40472861362062
BIC:  MIDL GB22
"|""|""|"20120806190422"|""|""
264|"2010-11"|"Year 12"|"Course"|8485|"King&#039;s School Bruton
HSBC
1 Middle Street
YEOVIL
Somerset
BA20 1LR

Sort Code:  40-47-28
Account Number:  61362062

IBAN:  GB44MIDL40472861362062
BIC:  MIDL GB22
"|""|""|"20120806190422"|""|""
465|"2013-14"|"Registration Fee"|"Registration Fee"|75|"St. Mary's School, Cambridge"|""|""|"20130810122817"|"AA00025"|""
264|"2010-11"|"Year 9"|"Course"|8485|"King&#039;s School Bruton
HSBC
1 Middle Street
YEOVIL
Somerset
BA20 1LR

Sort Code:  40-47-28
Account Number:  61362062

IBAN:  GB44MIDL40472861362062
BIC:  MIDL GB22
"|""|""|"20120806190422"|""|""
264|"2010-11"|"Year 9"|"Course"|8485|"King's School, Bruton"|""|""|"20130522180937"|"AA00025"|""
264|"2009-10"|"Year 12"|"Course"|8237|"King&#039;s School Bruton
HSBC
1 Middle Street
YEOVIL
Somerset
BA20 1LR

Sort Code:  40-47-28
Account Number:  61362062

IBAN:  GB44MIDL40472861362062
BIC:  MIDL GB22
"|""|""|"20120806190422"|""|""
264|"2009-10"|"Year 11"|"Course"|8237|"King&#039;s School Bruton
HSBC
1 Middle Street
YEOVIL
Somerset
BA20 1LR

Sort Code:  40-47-28
Account Number:  61362062

IBAN:  GB44MIDL40472861362062
BIC:  MIDL GB22
"|""|""|"20120806190422"|""|""
264|"2009-10"|"Year 7"|"Course"|8237|"King&#039;s School Bruton
HSBC
1 Middle Street
YEOVIL
Somerset
BA20 1LR

Sort Code:  40-47-28
Account Number:  61362062

IBAN:  GB44MIDL40472861362062
BIC:  MIDL GB22
"|""|""|"20120806190422"|""|""
264|"2009-10"|"Year 9"|"Course"|8237|"King&#039;s School Bruton
HSBC
1 Middle Street
YEOVIL
Somerset
BA20 1LR

Sort Code:  40-47-28
Account Number:  61362062

IBAN:  GB44MIDL40472861362062
BIC:  MIDL GB22
"|""|""|"20120806190422"|""|""
264|"2009-10"|"Year 10"|"Course"|8237|"King&#039;s School Bruton
HSBC
1 Middle Street
YEOVIL
Somerset
BA20 1LR

Sort Code:  40-47-28
Account Number:  61362062

IBAN:  GB44MIDL40472861362062
BIC:  MIDL GB22
"|""|""|"20120806190422"|""|""
264|"2009-10"|"Year 13"|"Course"|8237|"King&#039;s School Bruton
HSBC
1 Middle Street
YEOVIL
Somerset
BA20 1LR

Sort Code:  40-47-28
Account Number:  61362062

IBAN:  GB44MIDL40472861362062
BIC:  MIDL GB22
"|""|""|"20120806190422"|""|""
264|"2009-10"|"Year 8"|"Course"|8237|"King&#039;s School Bruton
HSBC
1 Middle Street
YEOVIL
Somerset
BA20 1LR

Sort Code:  40-47-28
Account Number:  61362062

IBAN:  GB44MIDL40472861362062
BIC:  MIDL GB22
"|""|""|"20120806190422"|""|""
65|"2012-13"|"Year 12"|"Course"|9400|"Blundell&#039;s School"|""|""|"20130415203744"|""|""
65|"2012-13"|"Year 13"|"Course"|9400|"Blundell&#039;s School"|""|""|"20130415203744"|""|""
65|"2012-13"|"Year 7"|"Course"|6420|"Blundell&#039;s School"|""|""|"20130415203744"|""|""
65|"2012-13"|"Year 8"|"Course"|6420|"Blundell&#039;s School"|""|""|"20130415203744"|""|""
65|"2012-13"|"Year 9"|"Course"|9400|"Blundell&#039;s School"|""|""|"20130415203744"|""|""
65|"2012-13"|"Year 11"|"Course"|9400|"Blundell&#039;s School"|""|""|"20130415203744"|""|""
65|"2012-13"|"Deposit"|"Deposit"|1000|"Blundell&#039;s School"|""|""|"20120806190149"|""|""
65|"2012-13"|"Registration Fee"|"Registration Fee"|50|"Blundell&#039;s School"|""|""|"20120806190149"|""|""
65|"2011-12"|"Year 8"|"Course"|6095|"Blundell&#039;s School"|""|""|"20120806190419"|""|""
65|"2011-12"|"Year 9"|"Course"|9040|"Blundell&#039;s School"|""|""|"20120806190419"|""|""
65|"2011-12"|"Year 10"|"Course"|9040|"Blundell&#039;s School"|""|""|"20120806190419"|""|""
65|"2011-12"|"Year 11"|"Course"|9040|"Blundell&#039;s School"|""|""|"20120806190419"|""|""
65|"2011-12"|"Year 12"|"Course"|9040|"Blundell&#039;s School"|""|""|"20120806190419"|""|""
65|"2011-12"|"Year 13"|"Course"|9040|"Blundell&#039;s School"|""|""|"20120806190419"|""|""
65|"2011-12"|"Year 7"|"Course"|6095|"Blundell&#039;s School"|""|""|"20120806190419"|""|""
65|"2010-11"|"Year 8"|"Course"|5860|"Blundell&#039;s School"|""|""|"20120806190419"|""|""
65|"2010-11"|"Year 9"|"Course"|8690|"Blundell&#039;s School"|""|""|"20120806190419"|""|""
65|"2010-11"|"Year 10"|"Course"|8690|"Blundell&#039;s School"|""|""|"20120806190419"|""|""
65|"2010-11"|"Year 11"|"Course"|8690|"Blundell&#039;s School"|""|""|"20120806190419"|""|""
65|"2010-11"|"Year 12"|"Course"|8690|"Blundell&#039;s School"|""|""|"20120806190419"|""|""
65|"2010-11"|"Year 7"|"Course"|5860|"Blundell&#039;s School"|""|""|"20120806190419"|""|""
65|"2009-10"|"Year 13"|"Course"|8360|"Blundell&#039;s School"|""|""|"20120806190419"|""|""
65|"2009-10"|"Year 12"|"Course"|8360|"Blundell&#039;s School"|""|""|"20120806190419"|""|""
65|"2009-10"|"Year 11"|"Course"|8360|"Blundell&#039;s School"|""|""|"20120806190419"|""|""
65|"2009-10"|"Year 10"|"Course"|8360|"Blundell&#039;s School"|""|""|"20120806190419"|""|""
65|"2009-10"|"Year 9"|"Course"|8360|"Blundell&#039;s School"|""|""|"20120806190419"|""|""
65|"2009-10"|"Year 8"|"Course"|5640|"Blundell&#039;s School"|""|""|"20120806190419"|""|""
65|"2009-10"|"Year 7"|"Course"|5640|"Blundell&#039;s School"|""|""|"20120806190419"|""|""
65|"2010-11"|"Year 13"|"Course"|8690|"Blundell&#039;s School"|""|""|"20120806190419"|""|""
65|"2012-13"|"Year 10"|"Course"|9400|"Blundell&#039;s School"|""|""|"20130415203744"|""|""
510|"2013-14"|"Registration Fee"|"Registration Fee"|75|""|""|""|"20130724113739"|""|""
214|"2012-13"|"Year 8"|"Course"|8120|"Bank Details:
Barclays Bank plc, Banbury, Oxfordshire, OX16 8PS, UK
Sort Code: 20-03-84
Harrogate Ladies' College Ltd
Account number: 30489506
IBAN Code: GB07BARC2003  8430489506
SWIFTBIC: BARCGB22"|""|""|"20120806190421"|""|""
214|"2012-13"|"Year 13"|"Course"|9890|"Bank Details:
Barclays Bank plc, Banbury, Oxfordshire, OX16 8PS, UK
Sort Code: 20-03-84
Harrogate Ladies' College Ltd
Account number: 30489506
IBAN Code: GB07BARC2003  8430489506
SWIFTBIC: BARCGB22"|""|""|"20120806190421"|""|""
214|"2012-13"|"Year 7"|"Course"|8120|"Bank Details:
Barclays Bank plc, Banbury, Oxfordshire, OX16 8PS, UK
Sort Code: 20-03-84
Harrogate Ladies' College Ltd
Account number: 30489506
IBAN Code: GB07BARC2003  8430489506
SWIFTBIC: BARCGB22"|""|""|"20120806190421"|""|""
214|"2012-13"|"Year 11"|"Course"|8120|"Bank Details:
Barclays Bank plc, Banbury, Oxfordshire, OX16 8PS, UK
Sort Code: 20-03-84
Harrogate Ladies' College Ltd
Account number: 30489506
IBAN Code: GB07BARC2003  8430489506
SWIFTBIC: BARCGB22"|""|""|"20120806190421"|""|""
214|"2012-13"|"Year 10"|"Course"|8120|"Bank Details:
Barclays Bank plc, Banbury, Oxfordshire, OX16 8PS, UK
Sort Code: 20-03-84
Harrogate Ladies' College Ltd
Account number: 30489506
IBAN Code: GB07BARC2003  8430489506
SWIFTBIC: BARCGB22"|""|""|"20120806190421"|""|""
214|"2012-13"|"Year 9"|"Course"|8120|"Bank Details:
Barclays Bank plc, Banbury, Oxfordshire, OX16 8PS, UK
Sort Code: 20-03-84
Harrogate Ladies' College Ltd
Account number: 30489506
IBAN Code: GB07BARC2003  8430489506
SWIFTBIC: BARCGB22"|""|""|"20120806190421"|""|""
214|"2012-13"|"Year 12"|"Course"|9890|"Bank Details:
Barclays Bank plc, Banbury, Oxfordshire, OX16 8PS, UK
Sort Code: 20-03-84
Harrogate Ladies' College Ltd
Account number: 30489506
IBAN Code: GB07BARC2003  8430489506
SWIFTBIC: BARCGB22"|""|""|"20120806190421"|""|""
214|"2012-13"|"Deposit"|"Deposit"|1000|"Bank Details:
Barclays Bank plc, Banbury, Oxfordshire, OX16 8PS, UK
Sort Code: 20-03-84
Harrogate Ladies' College Ltd
Account number: 30489506
IBAN Code: GB07BARC2003  8430489506
SWIFTBIC: BARCGB22"|""|""|"20120806190150"|""|""
214|"2011-12"|"Year 9"|"Course"|7825|"Bank Details:
Barclays Bank plc, Banbury, Oxfordshire, OX16 8PS, UK
Sort Code: 20-03-84
Harrogate Ladies' College Ltd
Account number: 30489506
IBAN Code: GB07BARC2003  8430489506
SWIFTBIC: BARCGB22"|""|""|"20120806190421"|""|""
214|"2011-12"|"Year 10"|"Course"|7825|"Bank Details:
Barclays Bank plc, Banbury, Oxfordshire, OX16 8PS, UK
Sort Code: 20-03-84
Harrogate Ladies' College Ltd
Account number: 30489506
IBAN Code: GB07BARC2003  8430489506
SWIFTBIC: BARCGB22"|""|""|"20120806190421"|""|""
214|"2011-12"|"Year 11"|"Course"|7825|"Bank Details:
Barclays Bank plc, Banbury, Oxfordshire, OX16 8PS, UK
Sort Code: 20-03-84
Harrogate Ladies' College Ltd
Account number: 30489506
IBAN Code: GB07BARC2003  8430489506
SWIFTBIC: BARCGB22"|""|""|"20120806190421"|""|""
214|"2011-12"|"Year 12"|"Course"|9417|"Bank Details:
Barclays Bank plc, Banbury, Oxfordshire, OX16 8PS, UK
Sort Code: 20-03-84
Harrogate Ladies' College Ltd
Account number: 30489506
IBAN Code: GB07BARC2003  8430489506
SWIFTBIC: BARCGB22"|""|""|"20120806190421"|""|""
214|"2011-12"|"Year 13"|"Course"|9417|"Bank Details:
Barclays Bank plc, Banbury, Oxfordshire, OX16 8PS, UK
Sort Code: 20-03-84
Harrogate Ladies' College Ltd
Account number: 30489506
IBAN Code: GB07BARC2003  8430489506
SWIFTBIC: BARCGB22"|""|""|"20120806190421"|""|""
214|"2011-12"|"Year 8"|"Course"|7825|"Bank Details:
Barclays Bank plc, Banbury, Oxfordshire, OX16 8PS, UK
Sort Code: 20-03-84
Harrogate Ladies' College Ltd
Account number: 30489506
IBAN Code: GB07BARC2003  8430489506
SWIFTBIC: BARCGB22"|""|""|"20120806190421"|""|""
214|"2011-12"|"Year 7"|"Course"|7825|"Bank Details:
Barclays Bank plc, Banbury, Oxfordshire, OX16 8PS, UK
Sort Code: 20-03-84
Harrogate Ladies' College Ltd
Account number: 30489506
IBAN Code: GB07BARC2003  8430489506
SWIFTBIC: BARCGB22"|""|""|"20120806190421"|""|""
214|"2010-11"|"Year 7"|"Course"|7542|"Bank Details:
Barclays Bank plc, Banbury, Oxfordshire, OX16 8PS, UK
Sort Code: 20-03-84
Harrogate Ladies' College Ltd
Account number: 30489506
IBAN Code: GB07BARC2003  8430489506
SWIFTBIC: BARCGB22"|""|""|"20120806190421"|""|""
